peak_id	chrom	start	end	score	strand	target_label	biosample_term_name	experiment_accession	selected_file_accession	primary_region_class	overlap_gene_ids	overlap_gene_names	overlap_transcript_ids	n_primary_region_features
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025319	chr3	184027360	184027393	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000223529.1	EEF1A1P8	ENST00000419025.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025329	chr3	184149932	184149955	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000228205.1	RPS3P3	ENST00000433853.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025444	chr3	185417710	185417752	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000229638.1	RPL4P4	ENST00000422486.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025445	chr3	185418072	185418134	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000229638.1	RPL4P4	ENST00000422486.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025541	chr3	186783836	186783839	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000263826.1	ENSG00000263826	ENST00000577781.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025557	chr3	186787377	186787416	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000200320.1	SNORA63	ENST00000363450.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025650	chr3	191567081	191567192	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000223812.9	PYDC2-AS1	ENST00000667184.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025651	chr3	191569162	191569212	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000223812.9	PYDC2-AS1	ENST00000655253.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025652	chr3	191569800	191569823	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000223812.9	PYDC2-AS1	ENST00000641055.1;ENST00000655253.1;ENST00000656380.1;ENST00000664994.1;ENST00000667184.1;ENST00000669360.1	6
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025653	chr3	191589971	191590016	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000223812.9	PYDC2-AS1	ENST00000641055.1;ENST00000655253.1;ENST00000656380.1;ENST00000664994.1;ENST00000667184.1;ENST00000669360.1	6
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025733	chr3	194644794	194644816	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000229334.3	TMEM44-AS2	ENST00000447139.3	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025791	chr3	195350014	195350071	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000227433.1	RPL31P22	ENST00000434369.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025811	chr3	195658103	195658137	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000215837.7;ENSG00000242086.9	MUC20-OT1;SDHAP2	ENST00000425425.2;ENST00000445430.5;ENST00000453324.6;ENST00000455183.1;ENST00000457233.6;ENST00000763862.1;ENST00000763863.1;ENST00000763864.1;ENST00000763866.1;ENST00000763868.1;ENST00000763871.1;ENST00000763873.1;ENST00000763876.1;ENST00000763883.1;ENST00000763889.1;ENST00000763894.1;ENST00000763896.1;ENST00000763898.1;ENST00000763899.1;ENST00000763902.1;ENST00000763909.1;ENST00000763918.1;ENST00000763919.1;ENST00000763921.1;ENST00000763937.1;ENST00000763940.1;ENST00000763948.1;ENST00000763953.1;ENST00000763958.1	29
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025812	chr3	195666178	195666204	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000215837.7;ENSG00000242086.9	MUC20-OT1;SDHAP2	ENST00000425425.2;ENST00000445430.5;ENST00000453324.6;ENST00000455183.1;ENST00000457233.6;ENST00000763862.1;ENST00000763863.1;ENST00000763864.1;ENST00000763866.1;ENST00000763868.1;ENST00000763871.1;ENST00000763873.1;ENST00000763876.1;ENST00000763883.1;ENST00000763889.1;ENST00000763894.1;ENST00000763896.1;ENST00000763898.1;ENST00000763899.1;ENST00000763902.1;ENST00000763909.1;ENST00000763918.1;ENST00000763919.1;ENST00000763921.1;ENST00000763925.1;ENST00000763937.1;ENST00000763940.1;ENST00000763948.1;ENST00000763953.1	29
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025814	chr3	195671541	195671581	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000242086.9	MUC20-OT1	ENST00000453324.6;ENST00000763909.1;ENST00000763918.1;ENST00000763919.1;ENST00000763921.1;ENST00000763925.1	6
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025815	chr3	195674999	195675041	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000242086.9	MUC20-OT1	ENST00000763894.1;ENST00000763896.1;ENST00000763898.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025818	chr3	195684088	195684198	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000242086.9	MUC20-OT1	ENST00000445430.5	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025819	chr3	195686038	195686089	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000242086.9	MUC20-OT1	ENST00000445430.5;ENST00000763863.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025820	chr3	195688735	195688777	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000242086.9	MUC20-OT1	ENST00000597482.6;ENST00000598992.6;ENST00000626156.1;ENST00000626870.2;ENST00000627152.3;ENST00000630170.2;ENST00000763862.1;ENST00000763864.1;ENST00000763866.1;ENST00000763868.1;ENST00000763871.1;ENST00000763873.1;ENST00000763876.1	13
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025845	chr3	195960054	195960093	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000290763.2	SDHAP1	ENST00000427841.5;ENST00000435731.6;ENST00000774660.1;ENST00000774662.1;ENST00000774668.1;ENST00000774674.1;ENST00000774678.1;ENST00000774726.1;ENST00000774744.1;ENST00000774767.1	10
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025846	chr3	195965505	195965555	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000185485.15;ENSG00000290763.2	SDHAP1	ENST00000427841.5;ENST00000435731.6;ENST00000440850.5;ENST00000774660.1;ENST00000774662.1;ENST00000774668.1;ENST00000774674.1;ENST00000774678.1;ENST00000774691.1;ENST00000774702.1;ENST00000774703.1;ENST00000774706.1;ENST00000774708.1;ENST00000774726.1;ENST00000774744.1;ENST00000774767.1	16
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025847	chr3	195967516	195967532	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000185485.15;ENSG00000290763.2	SDHAP1	ENST00000427841.5;ENST00000435731.6;ENST00000440850.5;ENST00000774660.1;ENST00000774662.1;ENST00000774668.1;ENST00000774674.1;ENST00000774678.1;ENST00000774691.1;ENST00000774702.1;ENST00000774703.1;ENST00000774706.1;ENST00000774726.1;ENST00000774744.1;ENST00000774767.1	15
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025850	chr3	195976733	195976785	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000290763.2	SDHAP1	ENST00000774737.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025851	chr3	195984120	195984190	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000185485.15;ENSG00000290763.2	SDHAP1	ENST00000427841.5;ENST00000435731.6;ENST00000440850.5;ENST00000774660.1;ENST00000774662.1;ENST00000774668.1;ENST00000774674.1;ENST00000774678.1;ENST00000774691.1;ENST00000774702.1;ENST00000774703.1;ENST00000774706.1;ENST00000774708.1;ENST00000774723.1;ENST00000774737.1;ENST00000774757.1	16
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026048	chr3	197613759	197613816	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000291091.2	ENSG00000291091	ENST00000418868.8;ENST00000686003.3	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026050	chr3	197619743	197619775	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000214135.11;ENSG00000291091.2	ENSG00000291091;SDHAP4	ENST00000418868.8;ENST00000453454.6;ENST00000454517.1;ENST00000686003.3;ENST00000700758.2;ENST00000701709.2;ENST00000751206.1;ENST00000751207.1;ENST00000751215.1;ENST00000751222.1;ENST00000751224.1;ENST00000751232.1;ENST00000751233.1;ENST00000751234.1;ENST00000751239.1;ENST00000751242.1;ENST00000751244.1;ENST00000751258.1;ENST00000751267.1;ENST00000751271.1	20
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026051	chr3	197619805	197619838	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000214135.11;ENSG00000291091.2	ENSG00000291091;SDHAP4	ENST00000418868.8;ENST00000453454.6;ENST00000454517.1;ENST00000686003.3;ENST00000700758.2;ENST00000701709.2;ENST00000751206.1;ENST00000751207.1;ENST00000751215.1;ENST00000751222.1;ENST00000751224.1;ENST00000751232.1;ENST00000751233.1;ENST00000751234.1;ENST00000751239.1;ENST00000751242.1;ENST00000751244.1;ENST00000751258.1;ENST00000751267.1;ENST00000751271.1	20
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026052	chr3	197621714	197621739	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000214135.11;ENSG00000291091.2	ENSG00000291091;SDHAP4	ENST00000418868.8;ENST00000453454.6;ENST00000454517.1;ENST00000686003.3;ENST00000700758.2;ENST00000701709.2;ENST00000751206.1;ENST00000751207.1;ENST00000751215.1;ENST00000751222.1;ENST00000751224.1;ENST00000751232.1;ENST00000751233.1;ENST00000751234.1;ENST00000751239.1;ENST00000751242.1;ENST00000751244.1;ENST00000751258.1;ENST00000751267.1;ENST00000751271.1	20
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026110	chr3	198170612	198170692	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000290937.2	ENSG00000290937	ENST00000779239.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026111	chr3	198190120	198190160	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000290937.2	ENSG00000290937	ENST00000634862.1;ENST00000779226.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026194	chr4	723700	723735	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000248416.1	PCGF3-AS2	ENST00000502923.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026203	chr4	757097	757134	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000272588.1	ENSG00000272588	ENST00000607877.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026376	chr4	1796430	1796466	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000305534.1	ENSG00000305534	ENST00000811581.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026583	chr4	2862564	2862605	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000287099.1	ENSG00000287099	ENST00000664060.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026631	chr4	2947085	2947113	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000249673.10	NOP14-AS1	ENST00000503709.1;ENST00000671407.1;ENST00000671608.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026806	chr4	7775462	7775486	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000272620.2	AFAP1-AS1	ENST00000608442.2	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026807	chr4	7776373	7776443	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000272620.2	AFAP1-AS1	ENST00000608442.2	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026842	chr4	10115739	10115780	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000223086.1	RNA5SP155	ENST00000411154.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026848	chr4	13337199	13337264	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000205940.9	HSP90AB2P	ENST00000507090.2	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026962	chr4	22999687	22999707	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000248837.8	ENSG00000248837	ENST00000506425.2;ENST00000511453.5;ENST00000653008.1;ENST00000654546.1;ENST00000654588.1;ENST00000655768.1;ENST00000658109.1;ENST00000663348.1;ENST00000663529.1;ENST00000666412.1	10
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026968	chr4	23041858	23041904	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000248837.8	ENSG00000248837	ENST00000654546.1;ENST00000660103.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026975	chr4	23055769	23055855	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000248837.8	ENSG00000248837	ENST00000511453.5	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0027076	chr4	31997484	31997517	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000251129.4	LINC02506	ENST00000665582.3;ENST00000792196.1;ENST00000792199.1;ENST00000792201.1;ENST00000792205.1;ENST00000792206.1;ENST00000792216.1	7
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0027122	chr4	34259023	34259095	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000248685.7	LINC02484	ENST00000513843.7;ENST00000514877.2;ENST00000758394.1;ENST00000758397.1	4
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0027125	chr4	37001845	37001863	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000261761.6;ENSG00000294018.1	ENSG00000294018;LINC02616	ENST00000562049.2;ENST00000667203.2;ENST00000720071.1;ENST00000720309.1;ENST00000720593.1	5
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0027174	chr4	39297600	39297632	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000206675.1	RNU6-32P	ENST00000383948.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0027202	chr4	39532467	39532489	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000249348.3	UGDH-AS1	ENST00000685788.3	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0027316	chr4	48207398	48207436	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000296311.1	ENSG00000296311	ENST00000738055.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0027393	chr4	48852072	48852090	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000248256.1	OCIAD1-AS1	ENST00000513576.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0027394	chr4	48852152	48852175	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000248256.1	OCIAD1-AS1	ENST00000513576.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0027419	chr4	52714282	52714299	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000226950.8	DANCR	ENST00000441504.2	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0027420	chr4	52716398	52716435	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000226950.8	DANCR	ENST00000441504.2	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0027878	chr4	73259749	73259791	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000250220.2	ANKRD17-DT	ENST00000835887.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0028128	chr4	78938984	78939027	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000249307.9	LINC01088	ENST00000833410.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0028135	chr4	79211707	79211804	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000249307.9	LINC01088	ENST00000833406.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0028148	chr4	79227510	79227553	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000249307.9	LINC01088	ENST00000671503.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0028149	chr4	79227602	79227651	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000249307.9	LINC01088	ENST00000671503.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0028293	chr4	82894330	82894367	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000251022.6	THAP9-AS1	ENST00000504520.6;ENST00000504792.6	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0028294	chr4	82894587	82894631	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000251022.6	THAP9-AS1	ENST00000504520.6;ENST00000504792.6	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0028449	chr4	87892318	87892352	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000183199.6;ENSG00000307815.1	ENSG00000307815;HSP90AB3P	ENST00000505987.1;ENST00000829020.1;ENST00000829021.1;ENST00000829032.1;ENST00000829033.1	5
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0028450	chr4	87892790	87892826	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000183199.6;ENSG00000307815.1	ENSG00000307815;HSP90AB3P	ENST00000505987.1;ENST00000829020.1;ENST00000829021.1;ENST00000829032.1;ENST00000829033.1	5
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0028451	chr4	87892931	87892977	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000183199.6	HSP90AB3P	ENST00000505987.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0028468	chr4	88684849	88684866	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000207524.1	RNU6-33P	ENST00000384793.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0028605	chr4	99089105	99089130	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000246090.10	ENSG00000246090	ENST00000500358.6;ENST00000757799.1;ENST00000757802.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0028750	chr4	105485044	105485086	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000249264.1	EEF1A1P9	ENST00000514975.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0028902	chr4	118278772	118278787	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000269893.11	SNHG8	ENST00000602414.7;ENST00000654083.3;ENST00000685751.2;ENST00000688996.2;ENST00000729027.1;ENST00000729034.1	6
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0028931	chr4	119460780	119460828	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000245958.9;ENSG00000291203.2	ENSG00000291203;SEPTIN7P14	ENST00000511823.1;ENST00000515251.4;ENST00000686002.2;ENST00000688480.2;ENST00000688857.3;ENST00000689183.3;ENST00000692067.2;ENST00000693650.3;ENST00000701593.1;ENST00000776108.1;ENST00000776109.1;ENST00000776110.1;ENST00000776114.1;ENST00000776122.1;ENST00000776139.1;ENST00000776140.1;ENST00000776144.1;ENST00000776146.1;ENST00000776151.1;ENST00000776154.1;ENST00000776157.1;ENST00000776163.1;ENST00000776167.1;ENST00000776168.1;ENST00000776174.1;ENST00000776181.1;ENST00000776182.1;ENST00000776183.1;ENST00000776188.1;ENST00000776190.1	30
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0029125	chr4	134307519	134307555	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000251199.7	ENSG00000251199	ENST00000654404.1;ENST00000654413.1;ENST00000656052.2;ENST00000663875.1;ENST00000665122.1;ENST00000667687.1;ENST00000669907.1;ENST00000670570.1;ENST00000671422.1;ENST00000736147.1;ENST00000736151.1	11
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0029126	chr4	134307653	134307700	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000251199.7	ENSG00000251199	ENST00000654404.1;ENST00000654413.1;ENST00000656052.2;ENST00000663875.1;ENST00000665122.1;ENST00000667687.1;ENST00000669907.1;ENST00000670570.1;ENST00000671422.1;ENST00000736139.1;ENST00000736147.1;ENST00000736151.1	12
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0029127	chr4	134328405	134328469	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000248191.1	PES1P1	ENST00000508165.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0029161	chr4	138800952	138800968	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000250501.4	ENSG00000250501	ENST00000658543.1;ENST00000666509.1;ENST00000815507.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0029175	chr4	139115045	139115081	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000179967.11	PPP1R14BP3	ENST00000509033.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0029238	chr4	140288980	140289012	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000196951.14	SCOC-AS1	ENST00000664103.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0029252	chr4	141323488	141323514	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000248810.5	LINC02432	ENST00000509161.1;ENST00000659781.1;ENST00000670611.2;ENST00000821170.1	4
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0029253	chr4	141323540	141323569	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000248810.5	LINC02432	ENST00000509161.1;ENST00000659781.1;ENST00000670611.2;ENST00000821170.1	4
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0029254	chr4	141323655	141323680	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000248810.5	LINC02432	ENST00000509161.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0029255	chr4	141324800	141324846	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000248810.5;ENSG00000306825.1	ENSG00000306825;LINC02432	ENST00000509161.1;ENST00000659781.1;ENST00000670611.2;ENST00000821170.1;ENST00000821338.1	5
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0029261	chr4	141332192	141332230	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000248810.5	LINC02432	ENST00000659781.1;ENST00000670611.2;ENST00000821170.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0029473	chr4	151102053	151102111	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000201264.1	SNORD73B	ENST00000364394.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0029622	chr4	157768012	157768050	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000200521.1	Y_RNA	ENST00000363651.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0029716	chr4	164943807	164943850	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000121089.4	NACA3P	ENST00000359690.2	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0029862	chr4	183497081	183497113	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000232648.5	ING2-DT	ENST00000736848.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0029942	chr4	186426389	186426409	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000251165.7;ENSG00000300494.1	ENSG00000300494;F11-AS1	ENST00000508110.5;ENST00000771887.1;ENST00000772340.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030018	chr5	290283	290318	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000250848.1	PPP4R2P1	ENST00000504656.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030056	chr5	442461	442486	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000221990.5	EXOC3-AS1	ENST00000623673.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030134	chr5	905006	905109	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000287600.2	ENSG00000287600	ENST00000662823.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030135	chr5	905176	905208	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000287600.2	ENSG00000287600	ENST00000662823.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030136	chr5	906657	906719	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000287600.2	ENSG00000287600	ENST00000662823.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030314	chr5	8460248	8460277	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000247516.9	MIR4458HG	ENST00000606459.1;ENST00000664641.2;ENST00000669668.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030431	chr5	12625868	12625915	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000288967.2	ENSG00000288967	ENST00000688058.2	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030432	chr5	12625915	12625958	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000288967.2	ENSG00000288967	ENST00000688058.2	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030456	chr5	12738146	12738176	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000248131.7	LINC01194	ENST00000839370.1	1
