peak_id	chrom	start	end	score	strand	target_label	biosample_term_name	experiment_accession	selected_file_accession	primary_region_class	overlap_gene_ids	overlap_gene_names	overlap_transcript_ids	n_primary_region_features
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031791	chr3	53165165	53165239	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163932.17	PRKCD	ENST00000330452.8;ENST00000652449.1;ENST00000883492.1;ENST00000928336.1;ENST00000928339.1;ENST00000928340.1;ENST00000949457.1;ENST00000949459.1;ENST00000949464.1;ENST00000949466.1;ENST00000949468.1;ENST00000949470.1	12
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031793	chr3	53169974	53169984	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163932.17	PRKCD	ENST00000949474.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031798	chr3	53176481	53176546	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163932.17	PRKCD	ENST00000949476.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031825	chr3	53284060	53284087	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000272886.7	DCP1A	ENST00000610213.6	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031826	chr3	53285160	53285205	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000272886.7	DCP1A	ENST00000610213.6;ENST00000918278.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031868	chr3	53813244	53813254	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000016391.12;ENSG00000157388.21	CACNA1D;CHDH	ENST00000288139.11;ENST00000315251.11;ENST00000350061.11	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031869	chr3	53814145	53814162	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000016391.12	CHDH	ENST00000315251.11	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031870	chr3	53814301	53814355	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000016391.12	CHDH	ENST00000315251.11	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031871	chr3	53816778	53816829	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000016391.12	CHDH	ENST00000315251.11;ENST00000875878.1;ENST00000875879.1;ENST00000875880.1;ENST00000875881.1;ENST00000875882.1;ENST00000875883.1;ENST00000875884.1;ENST00000875891.1;ENST00000875892.1;ENST00000911850.1;ENST00000959581.1;ENST00000959582.1;ENST00000959583.1;ENST00000959592.1	15
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031872	chr3	53817568	53817601	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000016391.12	CHDH	ENST00000315251.11;ENST00000875878.1;ENST00000875879.1;ENST00000875880.1;ENST00000875881.1;ENST00000875882.1;ENST00000875883.1;ENST00000875884.1;ENST00000875885.1;ENST00000875886.1;ENST00000875887.1;ENST00000875888.1;ENST00000875889.1;ENST00000875890.1;ENST00000875891.1;ENST00000875892.1;ENST00000875893.1;ENST00000875894.1;ENST00000875895.1;ENST00000911850.1;ENST00000911851.1;ENST00000959581.1;ENST00000959582.1;ENST00000959583.1;ENST00000959584.1;ENST00000959585.1;ENST00000959586.1;ENST00000959587.1;ENST00000959588.1;ENST00000959589.1;ENST00000959590.1;ENST00000959591.1;ENST00000959592.1;ENST00000959593.1	34
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031877	chr3	53823935	53824025	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000016391.12	CHDH	ENST00000315251.11;ENST00000875878.1;ENST00000875879.1;ENST00000875880.1;ENST00000875881.1;ENST00000875882.1;ENST00000875883.1;ENST00000875884.1;ENST00000875885.1;ENST00000875886.1;ENST00000875887.1;ENST00000875888.1;ENST00000875889.1;ENST00000875890.1;ENST00000875891.1;ENST00000875892.1;ENST00000875893.1;ENST00000875894.1;ENST00000875895.1;ENST00000911850.1;ENST00000911851.1;ENST00000959581.1;ENST00000959582.1;ENST00000959583.1;ENST00000959584.1;ENST00000959585.1;ENST00000959586.1;ENST00000959587.1;ENST00000959588.1;ENST00000959589.1;ENST00000959590.1;ENST00000959591.1;ENST00000959592.1;ENST00000959593.1	34
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031878	chr3	53825072	53825146	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000016391.12	CHDH	ENST00000959593.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031879	chr3	53825387	53825414	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000016391.12	CHDH	ENST00000959593.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031897	chr3	53846136	53846200	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000016391.12;ENSG00000056736.11	CHDH;IL17RB	ENST00000315251.11;ENST00000875878.1;ENST00000875879.1;ENST00000875880.1;ENST00000875881.1;ENST00000875882.1;ENST00000875883.1;ENST00000875884.1;ENST00000875885.1;ENST00000875886.1;ENST00000875887.1;ENST00000875888.1;ENST00000875889.1;ENST00000911850.1;ENST00000911851.1;ENST00000912107.1;ENST00000959581.1;ENST00000959582.1;ENST00000959583.1;ENST00000959584.1;ENST00000959585.1;ENST00000959586.1;ENST00000959587.1;ENST00000959588.1;ENST00000959589.1;ENST00000959590.1;ENST00000959591.1	27
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031906	chr3	53868688	53868744	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000113812.15	ACTR8	ENST00000335754.8;ENST00000482349.5;ENST00000888052.1;ENST00000888053.1;ENST00000963856.1	5
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031907	chr3	53885248	53885278	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000113811.12	SELENOK	ENST00000495461.6	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031925	chr3	56621667	56621712	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163946.15;ENSG00000180376.18	CCDC66;TASOR	ENST00000326595.11;ENST00000394672.8;ENST00000431842.6;ENST00000683822.1;ENST00000888355.1;ENST00000888356.1;ENST00000888357.1;ENST00000888358.1;ENST00000888359.1;ENST00000888360.1;ENST00000888591.1;ENST00000932966.1;ENST00000932967.1;ENST00000932968.1;ENST00000932969.1;ENST00000932970.1;ENST00000932971.1;ENST00000932972.1;ENST00000961334.1	19
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031968	chr3	57571528	57571548	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000168374.12	ARF4	ENST00000303436.11;ENST00000489843.1;ENST00000496292.5;ENST00000896579.1;ENST00000896580.1;ENST00000922177.1;ENST00000948644.1	7
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0031998	chr3	57899991	57900026	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163681.18	SLMAP	ENST00000383718.7	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0032001	chr3	57918030	57918056	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163681.18	SLMAP	ENST00000438794.6;ENST00000705648.1;ENST00000705649.1	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0032133	chr3	58238600	58238635	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163686.16	ABHD6	ENST00000857899.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0032141	chr3	58322725	58322766	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163684.12	RPP14	ENST00000445193.7	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0032158	chr3	58492710	58492778	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000168301.14	KCTD6	ENST00000863660.1;ENST00000961580.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0032160	chr3	58494286	58494295	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000168301.14	KCTD6	ENST00000490264.1;ENST00000863659.1;ENST00000863660.1;ENST00000931986.1;ENST00000961579.1;ENST00000961580.1;ENST00000961581.1	7
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0032531	chr3	62625370	62625384	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163618.19	CADPS	ENST00000490353.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0032532	chr3	62625384	62625410	1000	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163618.19	CADPS	ENST00000490353.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0032562	chr3	63999599	63999676	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163635.21	ATXN7	ENST00000295900.10;ENST00000484332.1;ENST00000487717.5;ENST00000674280.1;ENST00000905354.1;ENST00000938974.1	6
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0032563	chr3	63999812	63999847	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163635.21	ATXN7	ENST00000295900.10;ENST00000487717.5;ENST00000674280.1;ENST00000905354.1;ENST00000938974.1	5
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0032564	chr3	64000373	64000433	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163635.21	ATXN7	ENST00000295900.10;ENST00000674280.1;ENST00000905354.1;ENST00000938974.1	4
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0032565	chr3	64001291	64001401	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163635.21	ATXN7	ENST00000295900.10;ENST00000674280.1;ENST00000905354.1;ENST00000938974.1	4
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0032568	chr3	64003226	64003277	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163635.21	ATXN7	ENST00000295900.10;ENST00000674280.1;ENST00000938974.1	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0032578	chr3	64517013	64517030	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163638.13	ADAMTS9	ENST00000295903.8;ENST00000498707.5	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0032611	chr3	65478618	65478662	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000151276.24	MAGI1	ENST00000611645.4;ENST00000621418.4	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033026	chr3	66038429	66038478	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000151276.24	MAGI1	ENST00000402939.7;ENST00000483466.5	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033027	chr3	66038674	66038718	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000151276.24	MAGI1	ENST00000402939.7	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033048	chr3	66379809	66379840	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000144741.20;ENSG00000144749.15	LRIG1;SLC25A26	ENST00000273261.8;ENST00000383703.3;ENST00000686511.1;ENST00000688696.1;ENST00000895732.1;ENST00000895933.1;ENST00000895934.1;ENST00000895935.1;ENST00000895936.1;ENST00000895937.1;ENST00000895938.1;ENST00000895939.1;ENST00000895940.1;ENST00000895941.1;ENST00000895942.1;ENST00000895943.1;ENST00000895944.1;ENST00000895945.1;ENST00000930928.1;ENST00000930929.1;ENST00000930930.1;ENST00000930931.1;ENST00000930932.1;ENST00000930933.1;ENST00000930934.1;ENST00000930935.1;ENST00000930936.1;ENST00000930937.1;ENST00000930938.1;ENST00000930939.1;ENST00000930940.1;ENST00000966529.1;ENST00000966530.1;ENST00000966531.1;ENST00000966532.1	35
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033085	chr3	66500592	66500610	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000144749.15	LRIG1	ENST00000273261.8;ENST00000383703.3;ENST00000895933.1;ENST00000895934.1;ENST00000895935.1;ENST00000895936.1;ENST00000895937.1;ENST00000895938.1;ENST00000895939.1;ENST00000895940.1;ENST00000895941.1;ENST00000895942.1;ENST00000895943.1;ENST00000895944.1;ENST00000895945.1;ENST00000895946.1;ENST00000930928.1;ENST00000930929.1;ENST00000930930.1;ENST00000930931.1;ENST00000930932.1;ENST00000930933.1;ENST00000930934.1;ENST00000930935.1;ENST00000930936.1;ENST00000930937.1;ENST00000930938.1;ENST00000930939.1;ENST00000930940.1;ENST00000966529.1;ENST00000966530.1;ENST00000966531.1;ENST00000966532.1	33
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033086	chr3	66500855	66500883	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000144749.15	LRIG1	ENST00000273261.8;ENST00000383703.3;ENST00000895933.1;ENST00000895934.1;ENST00000895935.1;ENST00000895936.1;ENST00000895937.1;ENST00000895938.1;ENST00000895939.1;ENST00000895940.1;ENST00000895941.1;ENST00000895942.1;ENST00000895943.1;ENST00000895944.1;ENST00000895945.1;ENST00000895946.1;ENST00000930928.1;ENST00000930929.1;ENST00000930930.1;ENST00000930931.1;ENST00000930932.1;ENST00000930933.1;ENST00000930934.1;ENST00000930935.1;ENST00000930936.1;ENST00000930937.1;ENST00000930938.1;ENST00000930939.1;ENST00000930940.1;ENST00000966529.1;ENST00000966530.1;ENST00000966531.1;ENST00000966532.1	33
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033136	chr3	70955790	70955853	1000	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000114861.25	FOXP1	ENST00000318789.11;ENST00000649528.3	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033137	chr3	70956165	70956215	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000114861.25	FOXP1	ENST00000318789.11;ENST00000649528.3	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033138	chr3	70958137	70958204	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000114861.25	FOXP1	ENST00000318789.11;ENST00000493089.7;ENST00000649528.3	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033139	chr3	70958439	70958488	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000114861.25	FOXP1	ENST00000318789.11;ENST00000493089.7;ENST00000649528.3;ENST00000923828.1	4
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033140	chr3	70958690	70958736	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000114861.25	FOXP1	ENST00000318789.11;ENST00000493089.7;ENST00000649528.3;ENST00000866054.1;ENST00000923828.1	5
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033167	chr3	71053758	71053765	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000114861.25	FOXP1	ENST00000491238.8;ENST00000614176.5;ENST00000648748.3;ENST00000648794.2;ENST00000649592.1;ENST00000649695.3;ENST00000650188.1;ENST00000650387.1	8
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033379	chr3	71582802	71582857	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000114861.25	FOXP1	ENST00000968308.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033380	chr3	71583014	71583057	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000114861.25	FOXP1	ENST00000968308.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033391	chr3	72377244	72377268	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163602.12	RYBP	ENST00000477973.5	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033461	chr3	72996854	72996961	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163605.16	PPP4R2	ENST00000356692.10;ENST00000710398.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033499	chr3	73066702	73066724	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000163605.16	PPP4R2	ENST00000356692.10;ENST00000710398.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033518	chr3	78597911	78597943	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000169855.21	ROBO1	ENST00000436010.6;ENST00000464233.6;ENST00000618846.4	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033519	chr3	78598629	78598662	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000169855.21	ROBO1	ENST00000436010.6;ENST00000464233.6;ENST00000618846.4	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033729	chr3	79018520	79018553	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000169855.21	ROBO1	ENST00000436010.6;ENST00000467549.5;ENST00000495273.5;ENST00000618846.4	4
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033730	chr3	79019189	79019237	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000169855.21	ROBO1	ENST00000436010.6;ENST00000618846.4	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033732	chr3	81490338	81490375	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000114480.14	GBE1	ENST00000429644.7;ENST00000489715.1;ENST00000895874.1;ENST00000895875.1;ENST00000942738.1;ENST00000942739.1;ENST00000942740.1;ENST00000942741.1;ENST00000942742.1	9
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033879	chr3	93873496	93873529	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000184500.17	PROS1	ENST00000394236.9;ENST00000407433.6;ENST00000647936.1;ENST00000648853.1;ENST00000650591.1;ENST00000869614.1;ENST00000869615.1;ENST00000869616.1;ENST00000869617.1;ENST00000869618.1;ENST00000869619.1;ENST00000869620.1;ENST00000869621.1;ENST00000869622.1;ENST00000869623.1;ENST00000869624.1;ENST00000869625.1;ENST00000948246.1;ENST00000948247.1;ENST00000948248.1	20
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033880	chr3	93873784	93873811	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000184500.17	PROS1	ENST00000394236.9;ENST00000407433.6;ENST00000647936.1;ENST00000648853.1;ENST00000650591.1;ENST00000869614.1;ENST00000869615.1;ENST00000869616.1;ENST00000869617.1;ENST00000869618.1;ENST00000869619.1;ENST00000869620.1;ENST00000869621.1;ENST00000869622.1;ENST00000869623.1;ENST00000869624.1;ENST00000869625.1;ENST00000948246.1;ENST00000948247.1;ENST00000948248.1	20
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033910	chr3	98134234	98134256	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000231192.3	OR5H1	ENST00000641874.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033912	chr3	98515909	98515932	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000080822.18	CLDND1	ENST00000341181.11;ENST00000394180.6;ENST00000394181.6;ENST00000394185.6;ENST00000503004.5;ENST00000510545.5;ENST00000856826.1;ENST00000856827.1;ENST00000856828.1;ENST00000856829.1;ENST00000856830.1;ENST00000856831.1;ENST00000856832.1;ENST00000856833.1;ENST00000856834.1;ENST00000931201.1;ENST00000931202.1;ENST00000931203.1;ENST00000967077.1;ENST00000967078.1;ENST00000967079.1;ENST00000967080.1	22
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033914	chr3	98522128	98522227	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000080822.18	CLDND1	ENST00000503004.5;ENST00000856827.1;ENST00000856828.1	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033915	chr3	98522808	98522850	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000080822.18	CLDND1	ENST00000341181.11;ENST00000394180.6;ENST00000394185.6;ENST00000507874.5;ENST00000510545.5;ENST00000856826.1;ENST00000856827.1;ENST00000856828.1;ENST00000856829.1;ENST00000856830.1;ENST00000856831.1;ENST00000856835.1;ENST00000931201.1;ENST00000931202.1;ENST00000931203.1;ENST00000967077.1;ENST00000967078.1;ENST00000967079.1	18
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033934	chr3	98763314	98763375	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000064225.14	ST3GAL6	ENST00000468553.5;ENST00000483910.6	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033940	chr3	98797237	98797293	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000057019.17	DCBLD2	ENST00000326840.11;ENST00000881287.1;ENST00000926048.1;ENST00000926049.1;ENST00000926050.1	5
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033941	chr3	98798625	98798653	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000057019.17	DCBLD2	ENST00000326840.11;ENST00000326857.9;ENST00000881287.1;ENST00000926048.1;ENST00000926049.1;ENST00000926050.1;ENST00000946562.1	7
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033942	chr3	98799358	98799388	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000057019.17	DCBLD2	ENST00000326840.11;ENST00000326857.9;ENST00000881287.1;ENST00000926048.1;ENST00000926049.1;ENST00000926050.1;ENST00000946562.1	7
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033950	chr3	98901497	98901586	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000057019.17	DCBLD2	ENST00000326840.11;ENST00000881287.1;ENST00000926048.1;ENST00000926049.1;ENST00000926050.1;ENST00000946562.1	6
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033954	chr3	99828887	99828915	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000168386.19	FILIP1L	ENST00000477258.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033955	chr3	99830403	99830445	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000168386.19	FILIP1L	ENST00000477258.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033963	chr3	99850405	99850423	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000168386.19	FILIP1L	ENST00000487087.6	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0033997	chr3	99876073	99876133	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000168386.19	FILIP1L	ENST00000383694.3;ENST00000471562.1;ENST00000487087.6	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0034018	chr3	100281741	100281768	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000036054.14	TBC1D23	ENST00000475134.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0034027	chr3	100324080	100324105	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000036054.14	TBC1D23	ENST00000344949.9;ENST00000394144.9;ENST00000860078.1;ENST00000860079.1;ENST00000860080.1;ENST00000860081.1;ENST00000860082.1;ENST00000860083.1;ENST00000935604.1;ENST00000935605.1;ENST00000935606.1;ENST00000963829.1;ENST00000963830.1	13
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0034030	chr3	100364451	100364512	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000154174.9	TOMM70	ENST00000284320.6;ENST00000906284.1;ENST00000906285.1;ENST00000957325.1	4
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0034031	chr3	100365213	100365253	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000154174.9	TOMM70	ENST00000284320.6;ENST00000906284.1;ENST00000906285.1;ENST00000957325.1	4
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0034036	chr3	100402411	100402439	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000206535.9	LNP1	ENST00000383693.8;ENST00000489752.1;ENST00000884269.1;ENST00000884270.1;ENST00000941632.1	5
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0034048	chr3	100519351	100519442	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000181458.11	TMEM45A	ENST00000860745.1;ENST00000950666.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0034051	chr3	100709925	100709984	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000114354.16	TFG	ENST00000487505.6;ENST00000873443.1;ENST00000917760.1;ENST00000917761.1;ENST00000972369.1	5
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0034052	chr3	100710066	100710123	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000114354.16	TFG	ENST00000487505.6;ENST00000873443.1;ENST00000917760.1;ENST00000917761.1;ENST00000972369.1	5
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0034054	chr3	100711492	100711556	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	utr	ENSG00000114354.16	TFG	ENST00000873442.1;ENST00000917752.1;ENST00000917753.1;ENST00000917754.1;ENST00000917758.1;ENST00000917761.1;ENST00000972368.1	7
