comparison_id	set_name	region_class	gene_id	gene_name	peak_hit_count	unique_peak_count	transcript_count	transcript_ids
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000129351.19	ILF3	3	3	18	ENST00000250241.12;ENST00000407004.8;ENST00000588657.6;ENST00000589998.6;ENST00000590261.5;ENST00000592763.5;ENST00000899691.1;ENST00000899692.1;ENST00000899693.1;ENST00000938413.1;ENST00000938414.1;ENST00000938415.1;ENST00000938416.1;ENST00000938417.1;ENST00000938418.1;ENST00000938419.1;ENST00000938420.1;ENST00000970392.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000127054.23	INTS11	3	3	14	ENST00000411962.5;ENST00000419704.5;ENST00000421495.6;ENST00000429572.5;ENST00000435064.6;ENST00000450926.6;ENST00000540437.5;ENST00000545578.5;ENST00000620829.4;ENST00000891836.1;ENST00000891837.1;ENST00000931667.1;ENST00000931668.1;ENST00000941695.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000065150.22	IPO5	3	3	7	ENST00000261574.10;ENST00000357602.7;ENST00000490680.5;ENST00000651721.2;ENST00000929020.1;ENST00000929021.1;ENST00000929022.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000105655.20	ISYNA1	3	3	21	ENST00000338128.13;ENST00000457269.8;ENST00000578963.5;ENST00000885772.1;ENST00000885773.1;ENST00000885774.1;ENST00000885775.1;ENST00000885776.1;ENST00000885777.1;ENST00000915490.1;ENST00000915491.1;ENST00000915492.1;ENST00000915493.1;ENST00000915494.1;ENST00000915495.1;ENST00000915496.1;ENST00000915497.1;ENST00000915498.1;ENST00000915499.1;ENST00000970148.1;ENST00000970149.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000138448.14	ITGAV	3	3	14	ENST00000261023.8;ENST00000374907.7;ENST00000433736.6;ENST00000696906.1;ENST00000696907.1;ENST00000696909.1;ENST00000696910.1;ENST00000696911.1;ENST00000696912.1;ENST00000696913.1;ENST00000877363.1;ENST00000925191.1;ENST00000925192.1;ENST00000925193.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000082781.13	ITGB5	3	3	25	ENST00000296181.9;ENST00000905025.1;ENST00000905026.1;ENST00000935895.1;ENST00000935896.1;ENST00000935897.1;ENST00000935898.1;ENST00000935899.1;ENST00000935900.1;ENST00000935901.1;ENST00000935902.1;ENST00000935903.1;ENST00000935904.1;ENST00000935905.1;ENST00000935906.1;ENST00000935907.1;ENST00000935908.1;ENST00000935909.1;ENST00000935910.1;ENST00000965612.1;ENST00000965613.1;ENST00000965614.1;ENST00000965615.1;ENST00000965616.1;ENST00000965617.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000096433.12	ITPR3	3	3	3	ENST00000374316.9;ENST00000605930.3;ENST00000931640.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000163166.16	IWS1	3	3	5	ENST00000295321.9;ENST00000637187.2;ENST00000866713.1;ENST00000922529.1;ENST00000953050.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000101384.13	JAG1	3	3	6	ENST00000254958.10;ENST00000901230.1;ENST00000913736.1;ENST00000913737.1;ENST00000913738.1;ENST00000946613.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000108773.12	KAT2A	3	3	13	ENST00000225916.10;ENST00000873169.1;ENST00000873170.1;ENST00000873171.1;ENST00000873172.1;ENST00000873173.1;ENST00000873174.1;ENST00000873175.1;ENST00000873176.1;ENST00000873177.1;ENST00000915289.1;ENST00000963387.1;ENST00000963388.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000117139.19	KDM5B	3	3	15	ENST00000367264.7;ENST00000367265.9;ENST00000648056.1;ENST00000648338.1;ENST00000648469.1;ENST00000648473.1;ENST00000649770.1;ENST00000650569.1;ENST00000939933.1;ENST00000939934.1;ENST00000939935.1;ENST00000939936.1;ENST00000939937.1;ENST00000939938.1;ENST00000949534.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000129250.13	KIF1C	3	3	30	ENST00000320785.10;ENST00000894736.1;ENST00000894737.1;ENST00000894738.1;ENST00000894739.1;ENST00000894740.1;ENST00000894741.1;ENST00000894742.1;ENST00000894743.1;ENST00000894744.1;ENST00000894745.1;ENST00000894746.1;ENST00000894747.1;ENST00000894748.1;ENST00000894749.1;ENST00000894750.1;ENST00000919364.1;ENST00000919365.1;ENST00000919366.1;ENST00000948909.1;ENST00000948910.1;ENST00000948911.1;ENST00000948912.1;ENST00000948913.1;ENST00000948914.1;ENST00000948915.1;ENST00000948916.1;ENST00000948917.1;ENST00000948918.1;ENST00000948919.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000165516.12	KLHDC2	3	3	6	ENST00000298307.10;ENST00000554589.5;ENST00000557247.1;ENST00000893243.1;ENST00000893244.1;ENST00000913008.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000166477.14	LEO1	3	3	5	ENST00000299601.10;ENST00000315141.5;ENST00000924051.1;ENST00000924052.1;ENST00000971766.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000139292.14	LGR5	3	3	5	ENST00000266674.10;ENST00000536515.5;ENST00000540815.2;ENST00000856956.1;ENST00000856957.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000073350.15	LLGL2	3	3	37	ENST00000167462.9;ENST00000375227.8;ENST00000392550.8;ENST00000577200.5;ENST00000578363.5;ENST00000910106.1;ENST00000910107.1;ENST00000910108.1;ENST00000910109.1;ENST00000910110.1;ENST00000910111.1;ENST00000910112.1;ENST00000910113.1;ENST00000910114.1;ENST00000910115.1;ENST00000910116.1;ENST00000910117.1;ENST00000933826.1;ENST00000933827.1;ENST00000933828.1;ENST00000933829.1;ENST00000933830.1;ENST00000933831.1;ENST00000933832.1;ENST00000933833.1;ENST00000933834.1;ENST00000956281.1;ENST00000956282.1;ENST00000956283.1;ENST00000956284.1;ENST00000956285.1;ENST00000956286.1;ENST00000956287.1;ENST00000956288.1;ENST00000956289.1;ENST00000956290.1;ENST00000956291.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000196365.13	LONP1	3	3	9	ENST00000360614.8;ENST00000540670.6;ENST00000585374.5;ENST00000590729.5;ENST00000593119.5;ENST00000877979.1;ENST00000877980.1;ENST00000913306.1;ENST00000958482.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000102910.15	LONP2	3	3	6	ENST00000285737.9;ENST00000535754.5;ENST00000894603.1;ENST00000967323.1;ENST00000967324.1;ENST00000967325.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000153395.12	LPCAT1	3	3	7	ENST00000283415.4;ENST00000879554.1;ENST00000934189.1;ENST00000934190.1;ENST00000934191.1;ENST00000968003.1;ENST00000968004.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000186001.15	LRCH3	3	3	13	ENST00000334859.8;ENST00000414675.6;ENST00000425562.7;ENST00000428136.2;ENST00000438796.6;ENST00000441090.6;ENST00000892268.1;ENST00000892269.1;ENST00000926222.1;ENST00000926223.1;ENST00000926224.1;ENST00000926225.1;ENST00000969020.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000197324.10	LRP10	3	3	13	ENST00000359591.9;ENST00000546834.5;ENST00000908030.1;ENST00000908031.1;ENST00000908032.1;ENST00000908033.1;ENST00000908034.1;ENST00000908035.1;ENST00000912553.1;ENST00000912554.1;ENST00000912555.1;ENST00000960874.1;ENST00000960875.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000070018.10	LRP6	3	3	9	ENST00000261349.9;ENST00000543091.1;ENST00000864647.1;ENST00000864648.1;ENST00000864649.1;ENST00000864650.1;ENST00000940211.1;ENST00000940212.1;ENST00000940213.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000163956.14	LRPAP1	3	3	8	ENST00000650182.1;ENST00000897672.1;ENST00000897673.1;ENST00000897674.1;ENST00000897675.1;ENST00000931149.1;ENST00000931150.1;ENST00000941405.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000151276.24	MAGI1	3	3	6	ENST00000330909.12;ENST00000402939.7;ENST00000483466.5;ENST00000497477.6;ENST00000611645.4;ENST00000621418.4
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000111885.8	MAN1A1	3	3	5	ENST00000368468.4;ENST00000887750.1;ENST00000887751.1;ENST00000951254.1;ENST00000951255.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000140400.19	MAN2C1	3	3	56	ENST00000267978.10;ENST00000563622.5;ENST00000565683.5;ENST00000569482.5;ENST00000854679.1;ENST00000854680.1;ENST00000854681.1;ENST00000854682.1;ENST00000854683.1;ENST00000854684.1;ENST00000854685.1;ENST00000854686.1;ENST00000854687.1;ENST00000854688.1;ENST00000854689.1;ENST00000854690.1;ENST00000854691.1;ENST00000854692.1;ENST00000854693.1;ENST00000854694.1;ENST00000854695.1;ENST00000854696.1;ENST00000854697.1;ENST00000854698.1;ENST00000854699.1;ENST00000854700.1;ENST00000854701.1;ENST00000854702.1;ENST00000854703.1;ENST00000854704.1;ENST00000854705.1;ENST00000854706.1;ENST00000854707.1;ENST00000854708.1;ENST00000912258.1;ENST00000964303.1;ENST00000964304.1;ENST00000964305.1;ENST00000964306.1;ENST00000964307.1;ENST00000964308.1;ENST00000964309.1;ENST00000964310.1;ENST00000964311.1;ENST00000964312.1;ENST00000964313.1;ENST00000964314.1;ENST00000964315.1;ENST00000964316.1;ENST00000964317.1;ENST00000964318.1;ENST00000964319.1;ENST00000964320.1;ENST00000964321.1;ENST00000964322.1;ENST00000964323.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000277443.4	MARCKS	3	3	2	ENST00000612661.2;ENST00000932583.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000166783.23	MARF1	3	3	18	ENST00000396368.8;ENST00000540441.6;ENST00000548025.5;ENST00000551742.5;ENST00000892732.1;ENST00000892733.1;ENST00000892734.1;ENST00000892735.1;ENST00000892736.1;ENST00000892737.1;ENST00000892738.1;ENST00000892739.1;ENST00000892740.1;ENST00000912641.1;ENST00000912642.1;ENST00000912643.1;ENST00000912644.1;ENST00000912645.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000151224.14	MAT1A	3	3	11	ENST00000372213.8;ENST00000871619.1;ENST00000871620.1;ENST00000871621.1;ENST00000871622.1;ENST00000871623.1;ENST00000871624.1;ENST00000871625.1;ENST00000871626.1;ENST00000871627.1;ENST00000871628.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000088888.19	MAVS	3	3	7	ENST00000416600.6;ENST00000428216.4;ENST00000883968.1;ENST00000883969.1;ENST00000883970.1;ENST00000883971.1;ENST00000972011.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000103495.15	MAZ	3	3	6	ENST00000219782.11;ENST00000322945.11;ENST00000545521.5;ENST00000562337.5;ENST00000563402.1;ENST00000566906.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000011258.17	MBTD1	3	3	16	ENST00000376381.3;ENST00000415868.5;ENST00000586178.6;ENST00000874452.1;ENST00000932336.1;ENST00000932337.1;ENST00000932338.1;ENST00000932339.1;ENST00000932340.1;ENST00000932341.1;ENST00000932342.1;ENST00000932343.1;ENST00000932344.1;ENST00000932345.1;ENST00000932346.1;ENST00000932347.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000126217.23	MCF2L	3	3	12	ENST00000375597.8;ENST00000375604.6;ENST00000375608.7;ENST00000397024.1;ENST00000397030.5;ENST00000421756.5;ENST00000453297.6;ENST00000535094.7;ENST00000884941.1;ENST00000884942.1;ENST00000884943.1;ENST00000920919.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000112159.13	MDN1	3	3	1	ENST00000369393.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000181588.17	MEX3D	3	3	1	ENST00000402693.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000161013.18	MGAT4B	3	3	11	ENST00000292591.12;ENST00000337755.9;ENST00000881423.1;ENST00000881424.1;ENST00000881425.1;ENST00000881426.1;ENST00000960972.1;ENST00000960973.1;ENST00000960974.1;ENST00000960975.1;ENST00000960976.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000078403.18	MLLT10	3	3	8	ENST00000307729.12;ENST00000377059.7;ENST00000377072.8;ENST00000631589.1;ENST00000858156.1;ENST00000937604.1;ENST00000942647.1;ENST00000942648.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000106384.13	MOGAT3	3	3	6	ENST00000223114.9;ENST00000379423.3;ENST00000440203.6;ENST00000893927.1;ENST00000893928.1;ENST00000950440.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000118242.17	MREG	3	3	1	ENST00000263268.11
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000204316.14	MRPL38	3	3	10	ENST00000309352.4;ENST00000884825.1;ENST00000884827.1;ENST00000884829.1;ENST00000922024.1;ENST00000922025.1;ENST00000922026.1;ENST00000957221.1;ENST00000957222.1;ENST00000957223.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000204410.16	MSH5	3	3	5	ENST00000375703.7;ENST00000375740.7;ENST00000375750.9;ENST00000375755.8;ENST00000493662.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000255152.8	MSH5-SAPCD1	3	3	5	ENST00000375703.7;ENST00000375740.7;ENST00000375750.9;ENST00000375755.8;ENST00000493662.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000198763.3	MT-ND2	3	3	1	ENST00000361453.3
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000057935.15	MTA3	3	3	9	ENST00000405094.2;ENST00000405592.5;ENST00000406652.5;ENST00000406911.5;ENST00000407270.7;ENST00000860174.1;ENST00000925935.1;ENST00000956431.1;ENST00000956432.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000149639.16	MTCL2	3	3	2	ENST00000237536.9;ENST00000938705.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000147649.11	MTDH	3	3	19	ENST00000336273.8;ENST00000519934.5;ENST00000887773.1;ENST00000887774.1;ENST00000887775.1;ENST00000915586.1;ENST00000915587.1;ENST00000915588.1;ENST00000915589.1;ENST00000915590.1;ENST00000915591.1;ENST00000915592.1;ENST00000915593.1;ENST00000953189.1;ENST00000953190.1;ENST00000953191.1;ENST00000953192.1;ENST00000953193.1;ENST00000953194.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000116984.16	MTR	3	3	8	ENST00000366577.10;ENST00000535889.6;ENST00000674797.2;ENST00000679842.1;ENST00000681102.1;ENST00000681177.1;ENST00000905140.1;ENST00000961801.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000132382.16	MYBBP1A	3	3	13	ENST00000254718.9;ENST00000381556.6;ENST00000896003.1;ENST00000896004.1;ENST00000896005.1;ENST00000932210.1;ENST00000932211.1;ENST00000932212.1;ENST00000932213.1;ENST00000932214.1;ENST00000932215.1;ENST00000932216.1;ENST00000932217.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000172890.14	NADSYN1	3	3	9	ENST00000319023.7;ENST00000530055.5;ENST00000859578.1;ENST00000859579.1;ENST00000859580.1;ENST00000859581.1;ENST00000935794.1;ENST00000935795.1;ENST00000935796.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000108784.11	NAGLU	3	3	4	ENST00000225927.7;ENST00000904921.1;ENST00000933285.1;ENST00000963429.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000049759.21	NEDD4L	3	3	21	ENST00000256830.13;ENST00000356462.10;ENST00000357895.9;ENST00000382850.8;ENST00000400345.8;ENST00000431212.6;ENST00000435432.6;ENST00000456173.6;ENST00000456986.5;ENST00000586263.5;ENST00000635997.1;ENST00000674517.1;ENST00000675147.1;ENST00000675221.1;ENST00000675502.1;ENST00000675801.1;ENST00000675865.1;ENST00000676024.1;ENST00000676223.1;ENST00000676226.1;ENST00000936802.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000111859.18	NEDD9	3	3	6	ENST00000379446.10;ENST00000504387.5;ENST00000620854.4;ENST00000872132.1;ENST00000935784.1;ENST00000955648.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000135540.13	NHSL1	3	3	3	ENST00000343505.10;ENST00000427025.6;ENST00000491526.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000162522.12	NHSL3	3	3	6	ENST00000294521.7;ENST00000373480.1;ENST00000373481.7;ENST00000401073.7;ENST00000963201.1;ENST00000963202.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000141279.19	NPEPPS	3	3	7	ENST00000322157.9;ENST00000530173.6;ENST00000532729.6;ENST00000677120.1;ENST00000677370.1;ENST00000922449.1;ENST00000972331.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000111581.11	NUP107	3	3	19	ENST00000229179.9;ENST00000378905.6;ENST00000539906.5;ENST00000908483.1;ENST00000908484.1;ENST00000908485.1;ENST00000908486.1;ENST00000908487.1;ENST00000908488.1;ENST00000908489.1;ENST00000920335.1;ENST00000920336.1;ENST00000920337.1;ENST00000920338.1;ENST00000920339.1;ENST00000920340.1;ENST00000966547.1;ENST00000966548.1;ENST00000966549.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000132182.14	NUP210	3	3	8	ENST00000254508.7;ENST00000916950.1;ENST00000916951.1;ENST00000916952.1;ENST00000916953.1;ENST00000916954.1;ENST00000916955.1;ENST00000916956.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000110713.19	NUP98	3	3	35	ENST00000324932.12;ENST00000355260.8;ENST00000359171.8;ENST00000397004.9;ENST00000397007.10;ENST00000527104.6;ENST00000529379.2;ENST00000700597.1;ENST00000700598.1;ENST00000700603.1;ENST00000700606.1;ENST00000700607.1;ENST00000700608.1;ENST00000700609.1;ENST00000851289.1;ENST00000851290.1;ENST00000915299.1;ENST00000915300.1;ENST00000915301.1;ENST00000915302.1;ENST00000915303.1;ENST00000915304.1;ENST00000915305.1;ENST00000915306.1;ENST00000915307.1;ENST00000915308.1;ENST00000915309.1;ENST00000915310.1;ENST00000915311.1;ENST00000915312.1;ENST00000915313.1;ENST00000915314.1;ENST00000943236.1;ENST00000943237.1;ENST00000943238.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000169856.9	ONECUT1	3	3	1	ENST00000305901.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000155463.15	OXA1L	3	3	12	ENST00000285848.9;ENST00000358043.5;ENST00000412791.5;ENST00000612549.6;ENST00000887759.1;ENST00000887760.1;ENST00000887761.1;ENST00000887762.1;ENST00000887763.1;ENST00000937832.1;ENST00000937833.1;ENST00000937834.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000177425.12	PAWR	3	3	8	ENST00000328827.9;ENST00000903360.1;ENST00000903361.1;ENST00000903362.1;ENST00000903363.1;ENST00000912080.1;ENST00000912081.1;ENST00000970643.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000197111.17	PCBP2	3	3	50	ENST00000359282.9;ENST00000359462.9;ENST00000437231.5;ENST00000439930.7;ENST00000447282.5;ENST00000455667.7;ENST00000546463.6;ENST00000548933.5;ENST00000549863.5;ENST00000552296.6;ENST00000552819.5;ENST00000868134.1;ENST00000868135.1;ENST00000868136.1;ENST00000868137.1;ENST00000868138.1;ENST00000868139.1;ENST00000868140.1;ENST00000868141.1;ENST00000868142.1;ENST00000868143.1;ENST00000868144.1;ENST00000868145.1;ENST00000868146.1;ENST00000868147.1;ENST00000868148.1;ENST00000868149.1;ENST00000868150.1;ENST00000868151.1;ENST00000868152.1;ENST00000868153.1;ENST00000868154.1;ENST00000868155.1;ENST00000868156.1;ENST00000868157.1;ENST00000868158.1;ENST00000868159.1;ENST00000868160.1;ENST00000868161.1;ENST00000868162.1;ENST00000868163.1;ENST00000868164.1;ENST00000868165.1;ENST00000868166.1;ENST00000923986.1;ENST00000923988.1;ENST00000946734.1;ENST00000946735.1;ENST00000946736.1;ENST00000946737.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000126226.23	PCID2	3	3	12	ENST00000246505.9;ENST00000337344.9;ENST00000375457.2;ENST00000375459.5;ENST00000375477.5;ENST00000375479.6;ENST00000622406.4;ENST00000925339.1;ENST00000952596.1;ENST00000952597.1;ENST00000952598.1;ENST00000952599.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	ENSG00000169174.14	PCSK9	3	3	6	ENST00000302118.5;ENST00000673903.1;ENST00000710286.1;ENST00000713786.1;ENST00000854983.1;ENST00000923576.1
